local,preco,metragem,quartos,garagens,banheiros,bairro
"Rua Professor Guido Straube, Vila Izabel",988000.0,97.0,3.0,2.0,2.0,77
"Cristo Rei, Curitiba",480000.0,95.0,3.0,1.0,3.0,34
"Santa Cândida, Curitiba",160000.0,42.0,2.0,1.0,1.0,60
"Rua Carlos Blanck, Portão",640000.0,160.0,4.0,3.0,1.0,56
"Juvevê, Curitiba",1458433.0,132.0,3.0,2.0,3.0,46
"Rua Saint Hilaire, Água Verde",1319000.0,121.0,3.0,2.0,2.0,1
"Rua João Menegusso, Cascatinha",5600000.0,595.0,4.0,4.0,9.0,27
"Vila Izabel, Curitiba",1120290.0,196.0,3.0,2.0,4.0,77
"Rua Jornalista Nelson Luiz Ribas de Oliveira, Campina do Siqueira",820000.0,120.0,3.0,2.0,2.0,22
"Rua Capitão Tenente Maris de Barros, Portão",530000.0,120.0,3.0,2.0,1.0,56
"Rua Sinfrônio Mesa Neto, Tatuquara",295000.0,92.0,3.0,5.0,2.0,73
"Rua Doutor Augusto Lobo de Moura, Fazendinha",575000.0,116.0,3.0,3.0,2.0,37
"Rua São Vicente Pallotti, Cajuru",462615.0,72.0,3.0,2.0,2.0,21
"Rua Ivo Ferro, Uberaba",1697000.0,260.0,3.0,2.0,4.0,75
"Rua José Kormann, São Lourenço",3200000.0,471.0,4.0,5.0,5.0,67
"Rua Álvaro Andrade, Portão",550000.0,50.0,2.0,1.0,1.0,56
"Rua Professor Ulisses Vieira, Vila Izabel",715020.0,84.0,2.0,1.0,3.0,77
"Rua Jerônimo Durski, Batel",2244610.0,305.0,3.0,3.0,4.0,13
"Rua Francisco Balchak, Boa Vista",455000.0,62.0,2.0,1.0,2.0,15
"Rua Tenente-Coronel Vilagran Cabrita, Alto Boqueirão",780000.0,156.0,3.0,1.0,3.0,3
"Tingui, Curitiba",4900000.0,636.0,4.0,6.0,6.0,74
"Rua Merchid Belich, Bom Retiro",2900000.0,409.0,4.0,4.0,5.0,16
"Rua Antônio Gasparin, Novo Mundo",649000.0,110.0,3.0,2.0,2.0,51
"Rua Alferes Alfredo Antônio Müller, Bacacheri",550000.0,170.0,4.0,3.0,3.0,9
"Santa Felicidade, Curitiba",2400000.0,500.0,3.0,7.0,5.0,61
"Avenida Marechal Mascarenhas de Moraes, Santa Cândida",330000.0,50.0,2.0,1.0,1.0,60
"Rua Germano Mehl, Uberaba",350000.0,66.0,3.0,1.0,2.0,75
"Rua Salomão Guelmann, Novo Mundo",389400.0,66.0,2.0,1.0,2.0,51
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",690000.0,97.0,3.0,1.0,2.0,35
"Avenida João Gualberto, Alto da Glória",769000.0,98.0,3.0,2.0,3.0,4
"Avenida Sete de Setembro, Batel",949000.0,154.0,4.0,2.0,4.0,13
"Rua Hamílcar Pizzatto, Tatuquara",235000.0,70.0,2.0,1.0,1.0,73
"Rua Antônio Ferro, Santa Felicidade",1490000.0,248.0,4.0,2.0,4.0,61
"Rua Canadá, Bacacheri",980499.0,106.0,3.0,2.0,2.0,9
"Rua João Alencar Guimarães, Santa Quitéria",380000.0,57.0,2.0,1.0,1.0,62
"Xaxim, Curitiba",2600000.0,385.0,4.0,5.0,5.0,79
"Rua Walter José Wunderlich Júnior, Cidade Industrial",250000.0,64.0,2.0,1.0,2.0,33
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",851000.0,88.0,3.0,2.0,2.0,35
"Rua Dom Pedro I, Água Verde",1334079.0,115.0,3.0,2.0,3.0,1
"Rua Brasílio Bacellar Filho, Tingui",307700.0,52.0,2.0,1.0,1.0,74
"Rua José Alceu Berger, Santa Cândida",680000.0,130.0,3.0,2.0,3.0,60
"Rua Paulo Szteinke, Santa Felicidade",4900000.0,596.0,4.0,4.0,6.0,61
"Rua Guilherme Pugsley, Água Verde",540000.0,108.0,3.0,1.0,2.0,1
"Ganchinho, Curitiba",279900.0,76.0,3.0,1.0,2.0,38
"Estrada das Olarias, Atuba",2270000.0,314.0,4.0,5.0,3.0,7
"Rua Doutor Bley Zornig, Boqueirão",650000.0,146.0,3.0,2.0,3.0,17
"Rua Goiânia, Cajuru",340000.0,64.0,3.0,1.0,2.0,21
"Rua Rosamélia de Oliveira, Campo Comprido",155000.0,48.0,2.0,1.0,1.0,23
"Rua Victório Gabardo, Pilarzinho",480000.0,111.0,3.0,3.0,2.0,54
"Rua Samuel Cézar, Água Verde",995000.0,139.0,3.0,2.0,3.0,1
"Rua Canadá, Bacacheri",1002006.0,110.0,3.0,2.0,3.0,9
"Rua Visconde do Rio Branco, Centro",240000.0,38.0,1.0,1.0,1.0,28
"Rua Felisbino Passos, Tingui",325500.0,50.0,2.0,1.0,1.0,74
"Xaxim, Curitiba",990000.0,190.0,4.0,3.0,4.0,79
"Rua Coronel Amazonas Marcondes, Cabral",1150000.0,121.0,3.0,2.0,4.0,19
"Rua Assis Figueiredo, Guaíra",349000.0,68.0,3.0,1.0,2.0,40
"Água Verde, Curitiba",990125.0,91.0,2.0,2.0,2.0,1
"Rua Paulina Ader, Novo Mundo",316000.0,58.0,2.0,1.0,1.0,51
"Praça Padre João Bagozzi, Água Verde",1790000.0,155.0,3.0,3.0,3.0,1
"Rua Padre Antônio, Centro",2499902.0,154.0,3.0,3.0,5.0,28
"Rua Samuel Cézar, Água Verde",1132600.0,162.0,3.0,2.0,5.0,1
"Rua Monsenhor Manoel Vicente, Água Verde",2559550.0,250.0,3.0,3.0,3.0,1
"Rua Amazonas, Água Verde",769900.0,91.0,2.0,2.0,3.0,1
"Rua Mário Bueno Sobrinho, Uberaba",795000.0,200.0,3.0,3.0,3.0,75
"Rua Professora Doracy Cezzarino, Portão",2650000.0,227.0,3.0,3.0,5.0,56
"Rua Otávio Francisco Dias, Rebouças",207200.0,24.0,1.0,1.0,1.0,58
"Rua José Zaleski, Capão Raso",505190.0,77.0,3.0,1.0,2.0,26
"Rua Professor João Doetzer, Jardim das Américas",859000.0,115.0,2.0,2.0,2.0,45
"Praça Padre João Bagozzi, Portão",1989021.0,138.0,3.0,2.0,5.0,56
"Rua Francisco Guilherme Bahr, Tingui",610000.0,165.0,3.0,1.0,1.0,74
"Água Verde, Curitiba",606400.0,77.0,2.0,2.0,2.0,1
"Rua Brasílio Bacellar Filho, Tingui",307700.0,52.0,2.0,1.0,1.0,74
"Rua Quintino Bocaiúva, Cabral",1250000.0,211.0,3.0,2.0,5.0,19
"Rua Goiânia, Cajuru",340000.0,64.0,3.0,1.0,2.0,21
"Guaíra, Curitiba",675000.0,103.0,3.0,2.0,3.0,40
"Avenida República Argentina, Água Verde",1257959.0,171.0,4.0,3.0,5.0,1
"Rua Rosamélia de Oliveira, Campo Comprido",155000.0,48.0,2.0,1.0,1.0,23
"Rua Victório Gabardo, Pilarzinho",480000.0,111.0,3.0,3.0,2.0,54
"Rua Visconde do Rio Branco, Centro",240000.0,38.0,1.0,1.0,1.0,28
"Rua Governador Agamenon Magalhães, Cristo Rei",1295000.0,138.0,3.0,2.0,4.0,34
"Rua Rodrigues Alves, Seminário",724000.0,73.0,2.0,1.0,2.0,69
"Rua Heitor Baggio Vidal, Bairro Alto",435000.0,150.0,3.0,2.0,3.0,10
"Rua Flávio de Azevedo Macedo, São Lourenço",650000.0,200.0,3.0,3.0,1.0,67
"Avenida Juscelino Kubitschek de Oliveira, Cidade Industrial",135000.0,40.0,2.0,1.0,1.0,33
"Cristo Rei, Curitiba",1161000.0,109.0,3.0,2.0,2.0,34
"Rua Alfredo Schwartz, Santo Inácio",790000.0,230.0,4.0,3.0,3.0,63
"Rodovia BR-116, Pinheirinho",239700.0,46.0,2.0,1.0,1.0,55
"Rua São Pedro, Cabral",3299000.0,241.0,4.0,3.0,5.0,19
"Rua João Batista Dallarmi, Santo Inácio",498000.0,80.0,3.0,2.0,1.0,63
"Jardim das Américas, Curitiba",1180000.0,235.0,3.0,4.0,4.0,45
"Rua José Cadilhe, Água Verde",1850000.0,158.0,4.0,3.0,3.0,1
"Campina do Siqueira, Curitiba",355000.0,53.0,2.0,1.0,2.0,22
"Rua Paulo Kulik, Santa Cândida",215000.0,39.0,1.0,1.0,1.0,60
"Rua Rio Guaporé, Bairro Alto",570000.0,210.0,4.0,4.0,3.0,10
"Novo Mundo, Curitiba",245000.0,63.0,2.0,1.0,2.0,51
"Rua Hermenegildo Luca, Santa Felicidade",3690000.0,280.0,4.0,4.0,5.0,61
"Rua Denizart Pacheco de Carvalho, Fanny",219900.0,43.0,2.0,1.0,1.0,36
"Rua Constantino Marochi, Juvevê",1070000.0,105.0,3.0,2.0,4.0,46
"Rua Eugênio Flor, Abranches",708384.0,112.0,3.0,2.0,3.0,0
"Rua Ângelo Cúnico, Abranches",820000.0,202.0,3.0,3.0,3.0,0
"Rua Eugênio Flor, Pilarzinho",1129385.0,158.0,3.0,3.0,3.0,54
"Portão, Curitiba",225000.0,64.0,3.0,1.0,1.0,56
"Rua Ezequiel Gonçalves de Lara, Sitio Cercado",300000.0,65.0,2.0,2.0,2.0,70
"Rua Guilherme Pugsley, Água Verde",530000.0,63.0,3.0,1.0,2.0,1
"Rua Monsenhor Manoel Vicente, Água Verde",1463630.0,129.0,3.0,2.0,3.0,1
"Novo Mundo, Curitiba",261000.0,61.0,3.0,1.0,1.0,51
"Alameda Dom Pedro II, Batel",4750000.0,358.0,3.0,4.0,5.0,13
"Rua Jovino do Rosário, Boa Vista",458000.0,88.0,3.0,1.0,2.0,15
"Rua Santa Madalena Sofia Barat, Bairro Alto",1490000.0,210.0,3.0,2.0,3.0,10
"Rua Gabriel Corisco Domingues, Boqueirão",599000.0,153.0,3.0,2.0,3.0,17
"Rua Doutor Antônio Amarante, Boa Vista",775000.0,163.0,3.0,2.0,3.0,15
"Rua Carlota Volp, Alto Boqueirão",440000.0,140.0,2.0,3.0,2.0,3
"Rua Antônio Dionísio Sobrinho, Cidade Industrial",290000.0,80.0,2.0,2.0,1.0,33
"Centro, Curitiba",235000.0,30.0,1.0,1.0,1.0,28
"Rua Lima, Uberaba",850000.0,150.0,3.0,2.0,3.0,75
"Avenida Brasília, Novo Mundo",228000.0,54.0,2.0,1.0,1.0,51
"Abranches, Curitiba",750000.0,172.0,3.0,2.0,3.0,0
"Rua Alferes Ângelo Sampaio, Bigorrilho",1112400.0,90.0,2.0,2.0,3.0,14
"Rua Padre Francisco Van de Water, Sitio Cercado",325000.0,80.0,2.0,2.0,1.0,70
"Rua Hermenegildo Luca, São Braz",3198000.0,344.0,3.0,4.0,4.0,64
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",499000.0,61.0,2.0,1.0,1.0,35
"Rua Valdivia, Hugo Lange",2611120.0,204.0,3.0,3.0,4.0,42
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",851000.0,88.0,3.0,2.0,2.0,35
"Rua Dom Pedro I, Água Verde",1334079.0,115.0,3.0,2.0,3.0,1
"Rua Brasílio Bacellar Filho, Tingui",307700.0,52.0,2.0,1.0,1.0,74
"Rua Oscar Borges de Macedo Ribas, Ecoville",3400000.0,309.0,3.0,5.0,5.0,35
"Rua Agostinho Brusamolin, Neoville",385000.0,47.0,2.0,1.0,1.0,80
"Rua Desembargador Motta, Bigorrilho",295000.0,70.0,2.0,1.0,1.0,14
"Rua Major Vicente de Castro, Fanny",350000.0,56.0,2.0,1.0,2.0,36
"Rua Bom Jesus, Juvevê",1596637.0,147.0,3.0,2.0,3.0,46
"Tingui, Curitiba",412900.0,60.0,2.0,1.0,2.0,74
"Rua Professor José Maurício Higgins, Boqueirão",310000.0,56.0,2.0,1.0,2.0,17
"Bom Retiro, Curitiba",1595750.0,156.0,3.0,2.0,3.0,16
"Rua Hermenegildo Luca, Santa Felicidade",3690000.0,280.0,4.0,4.0,5.0,61
"Vila Izabel, Curitiba",1532109.0,10.0,3.0,2.0,3.0,77
"Rua Bom Jesus, Cabral",827761.0,75.0,2.0,2.0,2.0,19
"Estrada das Olarias, Atuba",1390000.0,368.0,3.0,4.0,4.0,7
"Rua Brasílio Ribas, Novo Mundo",430000.0,110.0,3.0,1.0,2.0,51
"Rua Oito de Maio, Alto Boqueirão",260000.0,66.0,3.0,2.0,1.0,3
"Rua Conselheiro Carrão, Juvevê",579000.0,88.0,3.0,1.0,3.0,46
"Rua Domingos Gabardo, Capão Raso",419000.0,65.0,2.0,1.0,2.0,26
"Rua David Geronasso, Boa Vista",980000.0,129.0,3.0,2.0,3.0,15
"Rua Agostinho Brusamolin, Neoville",385000.0,47.0,2.0,1.0,1.0,80
"Rua Alda Bassetti Bertholdi, Campo de Santana",180000.0,85.0,2.0,1.0,1.0,24
"Rua Doutor Alexandre Gutierrez, Água Verde",4281000.0,256.0,3.0,4.0,4.0,1
"Rua Tommaso Campanella, Santa Cândida",750000.0,84.0,3.0,2.0,1.0,60
"Rua João Antônio Xavier, Água Verde",800000.0,125.0,4.0,3.0,4.0,1
"Rua Bruno Filgueira, Água Verde",1890000.0,255.0,3.0,2.0,5.0,1
"Rua Bispo Dom José, Batel",2232209.0,165.0,3.0,2.0,4.0,13
"Boa Vista, Curitiba",1200000.0,225.0,3.0,3.0,4.0,15
"Rua Pedro Ramos de Oliveira, Alto Boqueirão",200000.0,45.0,2.0,1.0,1.0,3
"Cristo Rei, Curitiba",825461.0,87.0,3.0,1.0,2.0,34
"Rua Francisco Castellano, Jardim das Américas",879000.0,129.0,3.0,2.0,4.0,45
"Rua Professora Doracy Cezzarino, Água Verde",1750000.0,244.0,3.0,3.0,4.0,1
"Avenida República Argentina, Portão",695000.0,90.0,3.0,1.0,2.0,56
"Rua Marumby, Campo Comprido",760000.0,145.0,3.0,1.0,4.0,23
"Rua Oyapock, Cristo Rei",550000.0,90.0,3.0,1.0,1.0,34
"Alameda Cabral, Mercês",990000.0,103.0,2.0,2.0,3.0,19
"Rua Coronel Ottoni Maciel, Vila Izabel",1210000.0,107.0,3.0,2.0,1.0,77
"Orleans, Curitiba",520000.0,97.0,3.0,1.0,2.0,52
"Avenida Sete de Setembro, Batel",949000.0,154.0,4.0,2.0,4.0,13
"Rua Saint Hilaire, Água Verde",1990000.0,201.0,3.0,2.0,3.0,1
"Rua João Havro, Boa Vista",630000.0,107.0,3.0,2.0,3.0,15
"Rua Doutor Alarico Vieira de Alencar, Bacacheri",949999.0,222.0,3.0,2.0,5.0,9
"Rua Califórnia, Sitio Cercado",550000.0,180.0,3.0,3.0,3.0,70
"Uberaba, Curitiba",1200000.0,189.0,3.0,2.0,4.0,75
"Rua João Emídio Noqueira, Tingui",591250.0,120.0,3.0,1.0,2.0,74
"Rua Astorga, Sitio Cercado",540000.0,110.0,3.0,2.0,3.0,70
"Rua Belo Horizonte, Batel",670000.0,80.0,2.0,1.0,1.0,13
"Rua Alberto Potier, Boa Vista",724390.0,74.0,2.0,1.0,2.0,15
"Avenida Presidente Affonso Camargo, Cristo Rei",617600.0,61.0,2.0,1.0,2.0,34
"Jardim das Américas, Curitiba",799000.0,125.0,3.0,2.0,4.0,45
"Rua Campinas, Cabral",315000.0,59.0,2.0,1.0,1.0,19
"Rua Antônio Teixeira de Andrade, Pinheirinho",1950000.0,645.0,7.0,10.0,7.0,55
"Cristo Rei, Curitiba",696700.0,81.0,3.0,1.0,1.0,34
"Rua Antônio Venski, São Braz",1750000.0,310.0,3.0,4.0,1.0,64
"Cristo Rei, Curitiba",525000.0,110.0,3.0,1.0,1.0,34
"Rua Desembargador José Carlos Ribeiro Ribas, Pilarzinho",820000.0,163.0,3.0,2.0,3.0,54
"Rua Fernando Simas, Mercês",2198000.0,181.0,3.0,4.0,4.0,49
"Centro, Curitiba",1093653.0,95.0,3.0,2.0,2.0,28
"Rua Alberto Folloni, Ahú",1542808.0,168.0,3.0,3.0,5.0,2
"Avenida República Argentina, Água Verde",942000.0,138.0,3.0,2.0,3.0,1
"Rua Barão do Rio Branco, Centro",990248.0,123.0,2.0,2.0,3.0,28
"Bigorrilho, Curitiba",4200000.0,234.0,3.0,4.0,4.0,14
"Barreirinha, Curitiba",750000.0,96.0,3.0,2.0,3.0,12
"Rua Canadá, Bacacheri",1165564.0,102.0,3.0,2.0,3.0,9
"Rua Doutor Raul Carneiro Filho, Água Verde",915282.0,89.0,3.0,2.0,2.0,1
"Travessa Percy Withers, Água Verde",5190000.0,352.0,4.0,4.0,6.0,1
"Rua José Cadilhe, Água Verde",2200000.0,189.0,4.0,3.0,4.0,1
"Rua Coronel Pedro Scherer Sobrinho, Cristo Rei",1980909.0,182.0,3.0,3.0,5.0,34
"Rua Otto Mak, Sitio Cercado",330000.0,75.0,3.0,2.0,2.0,70
"Rua Amadeu Assad Yassim, Bacacheri",380000.0,65.0,3.0,1.0,2.0,9
"Rua Pedro Collere, Vila Izabel",1717064.0,127.0,4.0,2.0,2.0,77
"Alameda Júlia da Costa, Bigorrilho",915000.0,95.0,3.0,2.0,2.0,14
"Rua Mercedes Stresser, Bairro Alto",575000.0,106.0,3.0,2.0,2.0,10
"Rebouças, Curitiba",464900.0,62.0,2.0,1.0,2.0,58
"Rua José de Alencar, Alto da Rua XV",1646663.0,150.0,3.0,3.0,5.0,6
"Avenida Silva Jardim, Batel",600000.0,93.0,3.0,1.0,3.0,13
"Rua Quintino Bocaiúva, Cabral",1884300.0,182.0,4.0,3.0,5.0,19
"Rua João Schreiber, Pilarzinho",580000.0,116.0,3.0,1.0,2.0,54
"Rua Professor Pedro Viriato Parigot de Souza, Campo Comprido",780000.0,102.0,3.0,2.0,3.0,23
"Rua Engenheiro Jayme Matzenbacher, Atuba",700000.0,140.0,3.0,2.0,3.0,7
"Uberaba, Curitiba",620000.0,149.0,3.0,2.0,3.0,75
"Rua Professor Dario Garcia, Vista Alegre",1985000.0,247.0,3.0,3.0,5.0,78
"Travessa Ferreira do Amaral, Água Verde",690000.0,98.0,3.0,1.0,3.0,1
"Avenida Cândido Hartmann, Batel",1700000.0,85.0,2.0,2.0,2.0,13
"Água Verde, Curitiba",550000.0,122.0,3.0,1.0,3.0,1
"Rua Bruno Filgueira, Batel",2990000.0,328.0,3.0,3.0,5.0,13
"Rua Primo Lourenço Tosin, Novo Mundo",465000.0,80.0,3.0,3.0,3.0,51
"Rua Martim Afonso, Bigorrilho",530000.0,126.0,3.0,1.0,3.0,14
"Rua Amadeu Cipriano da Silva, Uberaba",445000.0,103.0,3.0,2.0,3.0,75
"Avenida Sete de Setembro, Batel",239000.0,42.0,1.0,1.0,1.0,13
"Rua Vereador Garcia Rodrigues Velho, Cabral",1122438.0,101.0,3.0,1.0,2.0,19
"Rua Alferes Ângelo Sampaio, Bigorrilho",2270550.0,149.0,3.0,3.0,4.0,14
"Rua México, Jardim Social",1050000.0,203.0,3.0,2.0,4.0,44
"Mossunguê, Curitiba",558000.0,46.0,1.0,1.0,1.0,50
"Campo Comprido, Curitiba",1365150.0,316.0,5.0,3.0,1.0,23
"Pilarzinho, Curitiba",1094812.0,158.0,3.0,3.0,3.0,54
"Campo Comprido, Curitiba",700000.0,234.0,2.0,2.0,5.0,23
"Rua do Herval, Alto da Rua XV",798000.0,160.0,3.0,1.0,3.0,6
"Rua Gonçalves Dias, Batel",900000.0,150.0,4.0,2.0,1.0,13
"Bacacheri, Curitiba",480000.0,73.0,2.0,1.0,1.0,9
"Rua Prefeito Ângelo Ferrário Lopes, Hugo Lange",7500000.0,433.0,4.0,5.0,6.0,42
"Atuba, Curitiba",598000.0,127.0,3.0,1.0,2.0,7
"Rua Vereador Garcia Rodrigues Velho, Cabral",1122438.0,101.0,2.0,2.0,3.0,19
"Rua Acácio Corrêa, Parolin",680000.0,220.0,3.0,2.0,2.0,53
"Rua Visconde de Abrantes, Jardim das Américas",1290000.0,225.0,3.0,4.0,3.0,45
"Rua Deputado Heitor Alencar Furtado, Campo Comprido",4685867.0,320.0,3.0,4.0,6.0,23
"Rua José de Mello Braga Júnior, Jardim das Américas",755000.0,123.0,3.0,2.0,2.0,45
"Rua Gabriel Corisco Domingues, Boqueirão",599000.0,153.0,3.0,2.0,3.0,17
"Hauer, Curitiba",615000.0,105.0,3.0,2.0,3.0,41
"Rua Chichorro Júnior, Cabral",1119909.0,120.0,3.0,2.0,3.0,19
"Barreirinha, Curitiba",589000.0,155.0,3.0,3.0,3.0,12
"Abranches, Curitiba",750000.0,172.0,3.0,2.0,3.0,0
"Rua Júlio Maito Sobrinho, Uberaba",550000.0,145.0,3.0,2.0,3.0,75
"Rua Vereador Antônio dos Reis Cavalheiro, Cabral",1527300.0,160.0,3.0,2.0,5.0,19
"Rua Padre Francisco Van de Water, Sitio Cercado",325000.0,80.0,2.0,2.0,1.0,70
"Hauer, Curitiba",769000.0,192.0,4.0,2.0,4.0,41
"Rua Miguel Suchevicz, Barreirinha",850000.0,120.0,3.0,6.0,3.0,12
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",776000.0,78.0,2.0,1.0,2.0,35
"Estrada Guilherme Weigert, Santa Cândida",210000.0,53.0,2.0,1.0,1.0,60
"Rua Leôncio Derosso, Xaxim",660000.0,141.0,4.0,2.0,3.0,79
"Rua Walter José Wunderlich Júnior, Cidade Industrial",250000.0,64.0,2.0,1.0,2.0,33
"Rua Canadá, Bacacheri",933253.0,91.0,3.0,2.0,1.0,9
"Avenida Anita Garibaldi, Cabral",599000.0,133.0,2.0,2.0,3.0,19
"Avenida Paraná, Cabral",751000.0,72.0,2.0,2.0,2.0,19
"Rua Delegado Miguel Zacarias, Boa Vista",175000.0,43.0,2.0,1.0,1.0,15
"Uberaba, Curitiba",1200000.0,189.0,3.0,2.0,4.0,75
"Rua João Emídio Noqueira, Tingui",591250.0,120.0,3.0,1.0,2.0,74
"Rua Irmãs Paulinas, Novo Mundo",249900.0,33.0,1.0,1.0,1.0,51
"Rua Belo Horizonte, Batel",670000.0,80.0,2.0,1.0,1.0,13
"Rua Alberto Potier, Boa Vista",724390.0,74.0,2.0,1.0,2.0,15
"Rua João Guerino Fabri, Cajuru",599000.0,119.0,3.0,2.0,4.0,21
"Vila Izabel, Curitiba",867000.0,168.0,2.0,2.0,2.0,77
"Rua Delegado Naby Paraná, Capão Raso",185000.0,55.0,2.0,1.0,1.0,26
"Cristo Rei, Curitiba",696700.0,81.0,3.0,1.0,1.0,34
"Rua Antônio Venski, São Braz",1750000.0,310.0,3.0,4.0,1.0,64
"Rua Desembargador José Carlos Ribeiro Ribas, Pilarzinho",820000.0,163.0,3.0,2.0,3.0,54
"Rua Professor Eduardo Corrêa Lima, Capão da Imbuia",490000.0,190.0,5.0,4.0,2.0,25
"Rua Menino Jesus, Xaxim",659000.0,137.0,3.0,2.0,3.0,79
"Rua Alberto Folloni, Ahú",1542808.0,168.0,3.0,3.0,5.0,2
"Avenida República Argentina, Água Verde",942000.0,138.0,3.0,2.0,3.0,1
"Cabral, Curitiba",980000.0,172.0,3.0,2.0,3.0,19
"Rua Cascavel, Boqueirão",619000.0,135.0,3.0,2.0,4.0,17
"Rua Luiz Maltaca, Caiuá",389000.0,105.0,3.0,2.0,3.0,-1
"Juvevê, Curitiba",1674000.0,270.0,3.0,3.0,6.0,46
"Santa Quitéria, Curitiba",272000.0,59.0,3.0,1.0,1.0,62
"Rua Professor Dario Garcia, Pilarzinho",6200000.0,627.0,5.0,5.0,8.0,54
"Capão Raso, Curitiba",367500.0,63.0,2.0,1.0,1.0,26
"Rua Professor Guido Straube, Vila Izabel",1040000.0,94.0,3.0,2.0,2.0,77
"Rua Tobias de Macedo Júnior, Santo Inácio",1452500.0,240.0,3.0,3.0,4.0,63
"Jardim das Américas, Curitiba",689900.0,130.0,3.0,3.0,3.0,45
"Rua Manoel de Souza Dias Negrão, Boa Vista",1890000.0,394.0,4.0,5.0,5.0,15
"Rua Paraguassu, Alto da Glória",1031648.0,111.0,3.0,2.0,2.0,4
"Rua Angélica Manikosky Geronasso, Boa Vista",462330.0,62.0,2.0,1.0,2.0,15
"Campo Comprido, Curitiba",680000.0,108.0,3.0,1.0,3.0,23
"Rua Professora Doracy Cezzarino, Portão",1600000.0,187.0,3.0,3.0,5.0,56
"Bigorrilho, Curitiba",1640000.0,189.0,3.0,3.0,4.0,14
"Sitio Cercado, Curitiba",470000.0,75.0,2.0,2.0,3.0,70
"Cabral, Curitiba",840812.0,81.0,2.0,1.0,2.0,19
"Capão Raso, Curitiba",490000.0,75.0,3.0,1.0,1.0,26
"Rua Capitão João Zaleski, Lindóia",670000.0,147.0,3.0,2.0,3.0,48
"Rua Professor Raul Rodrigues Gomes, Alto Boqueirão",298970.0,66.0,2.0,2.0,2.0,3
"Rua Coronel Joaquim Sarmento, Bom Retiro",699077.0,78.0,2.0,1.0,2.0,16
"Rua Professor Assis Gonçalves, Água Verde",1025000.0,146.0,3.0,2.0,5.0,1
"Rua Joanna Costa, Santa Felicidade",2550000.0,529.0,5.0,4.0,6.0,61
"Rua Floriano Essenfelder, Alto da Glória",1053863.0,94.0,3.0,2.0,4.0,4
"Rua Manoel Diniz, Santa Quitéria",775000.0,210.0,4.0,2.0,2.0,62
"Avenida Anita Garibaldi, Cabral",470000.0,79.0,3.0,2.0,3.0,19
"São João, Curitiba",3200000.0,428.0,4.0,4.0,6.0,66
"Rua Nilo José Casarin, Cidade Industrial",630000.0,301.0,4.0,3.0,4.0,33
"Ahú, Curitiba",1950000.0,600.0,4.0,3.0,6.0,2
"Tingui, Curitiba",401800.0,73.0,2.0,1.0,1.0,74
"Rua Oyapock, Cristo Rei",789000.0,77.0,3.0,1.0,2.0,34
"Rua Guilherme Lunardon, Pilarzinho",187000.0,54.0,2.0,1.0,1.0,54
"Uberaba, Curitiba",520000.0,86.0,3.0,1.0,2.0,75
"Rua Maria Augusta da Silva, Atuba",1350000.0,255.0,3.0,3.0,2.0,7
"Avenida Fredolin Wolf, Pilarzinho",357000.0,53.0,2.0,1.0,1.0,54
"Rua Alberto Kosop, Pinheirinho",310000.0,52.0,2.0,1.0,3.0,55
"Rua Angélica Manikosky Geronasso, Boa Vista",449975.0,62.0,2.0,1.0,2.0,15
"Rua Professora Nahir Veiga, Campo Comprido",172000.0,50.0,3.0,1.0,1.0,23
"Rua Nestor Victor, Água Verde",1147000.0,130.0,1.0,2.0,1.0,1
"Rua Alferes Ângelo Sampaio, Batel",2163601.0,178.0,3.0,3.0,5.0,13
"Bairro Alto, Curitiba",400000.0,90.0,3.0,2.0,1.0,10
"Avenida da República, Portão",972117.0,150.0,3.0,1.0,1.0,56
"Rua Bruno Filgueira, Batel",1699000.0,188.0,4.0,3.0,4.0,13
"Rua Alferes Ângelo Sampaio, Bigorrilho",1409289.0,108.0,2.0,3.0,3.0,14
"Rua Capitão Souza Franco, Bigorrilho",1450000.0,133.0,3.0,2.0,3.0,14
"Rua Gago Coutinho, Bacacheri",652000.0,86.0,3.0,1.0,1.0,9
"Rua Delegado Naby Paraná, Capão Raso",185000.0,55.0,2.0,1.0,1.0,26
"Cristo Rei, Curitiba",696700.0,81.0,3.0,1.0,1.0,34
"Rua Clara Polsin, Novo Mundo",297000.0,53.0,2.0,1.0,1.0,51
"Rua Antônio Giovanni Bertoldi, Campo de Santana",237000.0,74.0,3.0,2.0,3.0,24
"Rua Desembargador José Carlos Ribeiro Ribas, Pilarzinho",820000.0,163.0,3.0,2.0,3.0,54
"Rua Marquês do Paraná, Água Verde",1390000.0,127.0,3.0,2.0,3.0,1
"Rua Manoel Felipe Daher, Fazendinha",643000.0,165.0,4.0,3.0,2.0,37
"Rua Menino Jesus, Xaxim",659000.0,137.0,3.0,2.0,3.0,79
"Rua Bororós, Vila Izabel",750000.0,97.0,3.0,2.0,2.0,77
"Rua Professor Assis Gonçalves, Água Verde",1175000.0,146.0,3.0,2.0,4.0,1
"Estrada para Thomas Coelho, São Miguel",3500000.0,807.0,4.0,11.0,6.0,68
